業種,施設名称,施設所在地,緯度,経度
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６１１,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６１２,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６１３,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６１６,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６１７,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６２２,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６２３,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６２５,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション６２６,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－１２－２６桜川マンション７０２,34.66605159,135.4844598
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－２－２７ロイヤルハイツ桜川２０１,34.66802518,135.4845232
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－２－２７ロイヤルハイツ桜川７０５,34.66802518,135.4845232
住宅宿泊事業,ー,大阪府大阪市浪速区桜川４－２－２７ロイヤルハイツ桜川９０４,34.66802518,135.4845232
特区民泊,＠ＲＬｉＳ＿ｈｏｕｓｅ　難波・桜川,大阪府大阪市浪速区桜川４丁目１２番１７号＠ＲＬｉＳ＿ｈｏｕｓｅ　難波・桜川　201・202・301・302・303・401・403・501・502・601・602・603・701・702,34.6655544,135.4841378
特区民泊,桜川マンション,大阪府大阪市浪速区桜川４丁目１２番２６号桜川太平マンション（７階７０５，７１１、８階８０３，８０７，８１０，８１１、９階９０７）,34.66605159,135.4844598
特区民泊,桜川マンション,大阪府大阪市浪速区桜川４丁目１２番２６号桜川太平マンション（７階７１８，７２０，７２１，７２５、８階８１２，８１８，８２０，８２１，８２２，８２５、９階９１６，９１７，９２５）,34.66605159,135.4844598
特区民泊,ｅｎｉ．ｓａｋｕｒａｇａｗａ,大阪府大阪市浪速区桜川４丁目１２番２８号,34.66614845,135.4845817
特区民泊,月庵,大阪府大阪市浪速区桜川４丁目１２番２８号,34.66614845,135.4845817
特区民泊,青羽・也雲,大阪府大阪市浪速区桜川４丁目１２番３号,34.6658202,135.484637
特区民泊,エバーラン桜川宿舎,大阪府大阪市浪速区桜川４丁目１７番２０号,34.66395794,135.4828896
特区民泊,Ｂｌｏｓｓｏｍ　Ｒｅｓｉｄｅｎｃｅ　Ｓａｋｕｒａｇａｗａ,大阪府大阪市浪速区桜川４丁目１７番２０号,34.66395794,135.4828896
特区民泊,Ｏｈａｎａ,大阪府大阪市浪速区桜川４丁目１番２号,34.66809165,135.4855542
特区民泊,旅タイム・桜川,大阪府大阪市浪速区桜川４丁目１番２号１Ｆ、２Ｆ、３・４Ｆ,34.66809165,135.4855542
特区民泊,ＭＡＴ　ＯＳＡＫＡ　ＣＩＴＹ　ＳＰＩＲＥ　桜川Ⅱ,大阪府大阪市浪速区桜川４丁目３番２６号ＣＩＴＹ　ＳＰＩＲＥ　桜川Ⅱ　４０１，４０５，５０４，６０３，１００４,34.66795217,135.4839471
特区民泊,【福源閣】　桜川,大阪府大阪市浪速区桜川４丁目５番８号　１Ｆ～３Ｆ,34.66664578,135.483371
旅館業,ＳＣＡＬＥＮＥ,大阪府大阪市浪速区桜川４丁目５番９号,34.6666414,135.4832012
旅館業,ＳＣＡＬＥＮＥ　ＨＯＴＥＬ,大阪府大阪市浪速区桜川４丁目５番９号,34.6666414,135.4832012
特区民泊,桜苑,大阪府大阪市浪速区桜川４丁目６番１号,34.66645608,135.4837461
特区民泊,Ｄｏｎｋｉ　Ｈｏｕｓｅ　桜川,大阪府大阪市浪速区桜川４丁目８番６号KOKAビル　２０１・２０２・３０１・３０２・４０１・４０２・５０１・５０２・６０１・６０２・７０１・７０２・８０１・８０２号室,34.66650628,135.4851241
特区民泊,Ｆｏｒ　Ｙｏｕ　桜川　Ⅱ,大阪府大阪市浪速区桜川４丁目９番６号Ｆｏｒ　Ｙｏｕ　桜川Ⅱ　202・203・204・205・301・302・303・304・305・401・402・403・404・405・501・502・503・504・505・601・603・604・701・702・802・901・902,34.66651778,135.4858478
旅館業,ＦｏｒＹｏｕ　桜川Ⅱ,大阪府大阪市浪速区桜川４丁目９番６号ＦｏｒＹｏｕ　桜川Ⅱ　３階,34.66651778,135.4858478
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９　グランパシフィック１００２,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９　グランパシフィック７０２,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９　グランパシフィック９０３,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９グランパシフィック戎本町１００１,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９グランパシフィック戎本町４０２,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９グランパシフィック戎本町７０１,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－２９グランパシフィック戎本町８０１,34.65339344,135.4994834
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－３９メゾンドソリジェ２０１,34.65389515,135.4997487
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－３９メゾンドソリジェ２０２,34.65389515,135.4997487
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－３－３９メゾンドソリジェ３０２,34.65389515,135.4997487
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－７－２６Ｊ－ＰＲＩＤＥ難波南４０２,34.65487224,135.4989783
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－７－２６Ｊ－ＰＲＩＤＥ難波南９０２,34.65487224,135.4989783
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－２,34.6539113,135.4991195
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－３,34.6539113,135.4991195
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－４,34.6539113,135.4991195
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－５,34.6539113,135.4991195
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－６,34.6539113,135.4991195
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－７,34.6539113,135.4991195
住宅宿泊事業,ー,大阪府大阪市浪速区戎本町１－９－３３－８,34.6539113,135.4991195
旅館業,グランパシフィック戎本町,大阪府大阪市浪速区戎本町１丁目３番２９号グランパシフィック戎本町４０２．７０１．７０２．８０２．９０３．１００１．１００２,34.65339344,135.4994834
特区民泊,Ｎｏ．７大阪戎本町,大阪府大阪市浪速区戎本町１丁目３番３５号,34.65374041,135.4994915
特区民泊,ＭＡＴ　ＯＳＡＫＡ　トゥリオーニ　ＥＢＩＳＵ,大阪府大阪市浪速区戎本町１丁目４番１６号トゥリオーニ　ＥＢＩＳＵ　５０３，６０２，８０１，９０３，１００２号室,34.65448478,135.5005706
特区民泊,燕,大阪府大阪市浪速区戎本町１丁目４番１６号トゥリオーニＥＢＩＳＵ　３０１号　５０２号　８０２号　９０１号,34.65448478,135.5005706
特区民泊,ＴＲＩＯＮＩ　ＥＢＩＳＵ　ＳＵＩＴＥＳ,大阪府大阪市浪速区戎本町１丁目４番１６号トゥリオーニＥＢＩＳＵ　４０３号,34.65448478,135.5005706
特区民泊,Ｓａｋｕｒａｈｏｔｅｌ　ｄａｉｋｏｋｕ１,大阪府大阪市浪速区戎本町１丁目４番１６号トゥリオーニＥＢＩＳＵ３０３,34.65448478,135.5005706
特区民泊,ラッキー,大阪府大阪市浪速区戎本町１丁目４番１６号トゥリオーニＥＢＩＳＵ７０３号室,34.65448478,135.5005706
特区民泊,ＲＯＹＡＬ難波南,大阪府大阪市浪速区戎本町１丁目４番５号ＲＯＹＡＬ難波南,34.65401699,135.5009513
特区民泊,Ｍｅｅｔ　Ｈｏｔｅｌ　（浪速店）,大阪府大阪市浪速区戎本町１丁目５番１１号１Ｆ,34.65398815,135.4999622
特区民泊,戎本町１,大阪府大阪市浪速区戎本町１丁目５番１１号２階３階,34.65398815,135.4999622
特区民泊,ＳＯＮＩＸ　２０１５　２０２号室,大阪府大阪市浪速区戎本町１丁目５番１８号ＳＯＮＩＸ　２０１５　２０２,34.65460377,135.5000104
特区民泊,茶茶庵　はなれ,大阪府大阪市浪速区戎本町１丁目５番１８号ＳＯＮＩＸ（ソニックス）２０１５　２０３号室,34.65460377,135.5000104
特区民泊,夢の家,大阪府大阪市浪速区戎本町１丁目５番２１号盛美ビル２Ｆ、３Ｆ,34.6546559,135.50022
特区民泊,小熊家の難波南ＨＯＳＴＥＬ,大阪府大阪市浪速区戎本町１丁目６番１６号グリーンポート　６～８階,34.65443747,135.499476
特区民泊,Ｇｒｅｅｎ　Ｐｏｒｔ,大阪府大阪市浪速区戎本町１丁目６番１６号グリーンポート２階,34.65443747,135.499476
特区民泊,ＡＣＥ難波南,大阪府大阪市浪速区戎本町１丁目６番１６号グリーンポート３～５階,34.65443747,135.499476
旅館業,住一　難波南３号店,大阪府大阪市浪速区戎本町１丁目６番１７号住一　難波南３号店　１５階,34.65453637,135.4994445
特区民泊,住一　難波南３号店,大阪府大阪市浪速区戎本町１丁目６番１７号住一　難波南３号店　２・３・４・５・６・７・８・９・１０・１１・１２・１３・１４階,34.65453637,135.4994445
旅館業,ＲＥＢＡＮＧＡ難波南,大阪府大阪市浪速区戎本町１丁目６番４号ＲＥＢＡＮＧＡ難波南　４階,34.65436322,135.4998842
特区民泊,ＲＥＢＡＮＧＡ難波南,大阪府大阪市浪速区戎本町１丁目６番４号ＲＥＢＡＮＧＡ難波南101・102・201・202・203・204・205・206・301・302・303・304・305・306・402・403・405・406・501・503・504・505・601・602・603・604・605・606・701・702・703・704・705・706・801・802・803・804・805・806・901・902・903・904・905・906・1001・1002・1003・1005・1006,34.65436322,135.4998842
旅館業,夢旅人一戎,大阪府大阪市浪速区戎本町１丁目７番１１号　（２０２．３０３号室）ユーハイツえびす　２、３階　　　　,34.65465846,135.4984762
特区民泊,夢旅人－戎,大阪府大阪市浪速区戎本町１丁目７番１１号ユーハイツえびす１０１・２０１号室,34.65465846,135.4984762
特区民泊,Ｊ－ＰＲＩＤＥ,大阪府大阪市浪速区戎本町１丁目７番２６号ジェイプライド難波南　４０２．９０２,34.65487224,135.4989783
特区民泊,ジェイプライドハウス,大阪府大阪市浪速区戎本町１丁目７番２６号ジェイプライド難波南１００３,34.65487224,135.4989783
特区民泊,ジェイプライド難波南,大阪府大阪市浪速区戎本町１丁目７番２６号ジェイプライド難波南６０４・７０４号室,34.65487224,135.4989783
特区民泊,優子屋２号店ｉｎ難波南,大阪府大阪市浪速区戎本町１丁目８番２２号ホームビルダーエビス　６階　６０１号,34.6543583,135.498036
特区民泊,Ｒｅｓｔ　Ｃｏｌｌｅｃｔｉｏｎ　Ｄａｉｋｏｋｕｃｈｏ　Ａｐａｒｔｍｅｎｔ,大阪府大阪市浪速区戎本町１丁目８番３号レガーレ難波　２０１・２０２・３０２・４０１・４０２・５０１・６０１・６０２・７０１・７０２・８０１・８０２・９０２・１００１・１００２,34.65422876,135.4993495
特区民泊,智子屋,大阪府大阪市浪速区戎本町１丁目９番１１号,34.65352567,135.4986169
特区民泊,谷町君ホテル,大阪府大阪市浪速区戎本町１丁目９番２８号スター・レジデンス難波（５０２・９０１・９０２）,34.6539398,135.4985814
特区民泊,谷町君　ＨＯＴＥＬ　難波　８０,大阪府大阪市浪速区戎本町１丁目９番２８号スターレジデンス５０２・９０１・９０２,34.6539398,135.4985814
特区民泊,銀河の舎,大阪府大阪市浪速区戎本町１丁目９番２８号スターレジデンス難波９０３,34.6539398,135.4985814
特区民泊,ＭＯＭＯの部屋,大阪府大阪市浪速区戎本町１丁目９番２８号スターレジデンス難波９０５,34.6539398,135.4985814
特区民泊,星の舎,大阪府大阪市浪速区戎本町１丁目９番２８号スターレジデンス難波９０６,34.6539398,135.4985814
特区民泊,谷町君　ＨＯＴＥＬ　難波　８０,大阪府大阪市浪速区戎本町１丁目９番２８号谷町君　ＨＯＴＥＬ　難波　８０　１０１～１０２、２０１～２０６、３０１～３０６、４０１～４０６、５０１、５０３～５０６、６０１～６０６、７０１～７０６、８０１～８０６、９０４、１００１～１００６、１１０１～１１０６、１２０１～１２０６、１３０１～１３０６,34.6539398,135.4985814
特区民泊,谷町君ＨＯＴＥＬ難波８０,大阪府大阪市浪速区戎本町１丁目９番２８号谷町君ＨＯＴＥＬ難波８０　１４０１～１４０６,34.6539398,135.4985814
